source,periodType,date,instrument,period,price
GFI,monthly,2024-09-13,TD20,2024-12-01,111.0
GFI,monthly,2024-09-13,TD7,2024-12-01,158.0
GFI,monthly,2024-09-13,TD8,2024-12-01,180.0
GFI,monthly,2024-09-13,TD25,2024-12-01,184.0
GFI,monthly,2024-09-13,TD22,2024-12-01,9.5
GFI,monthly,2024-09-13,TD19,2024-12-01,130.0
GFI,monthly,2024-09-13,TD3C,2025-01-01,62.56
GFI,monthly,2024-09-13,TD20,2025-01-01,99.07
GFI,monthly,2024-09-13,TD7,2025-01-01,144.62
GFI,monthly,2024-09-13,TD8,2025-01-01,156.77
GFI,monthly,2024-09-13,TD25,2025-01-01,173.33
GFI,monthly,2024-09-13,TD22,2025-01-01,8.96
GFI,monthly,2024-09-13,TD19,2025-01-01,145.66
GFI,quarterly,2024-09-13,TD3C,2024-10-01,64.25
GFI,quarterly,2024-09-13,TD20,2024-10-01,102.67
GFI,quarterly,2024-09-13,TD7,2024-10-01,145.0
GFI,quarterly,2024-09-13,TD8,2024-10-01,171.67
GFI,quarterly,2024-09-13,TD25,2024-10-01,168.0
GFI,quarterly,2024-09-13,TD22,2024-10-01,8.93
GFI,quarterly,2024-09-13,TD19,2024-10-01,125.0
GFI,quarterly,2024-09-13,TD3C,2025-01-01,60.49
GFI,quarterly,2024-09-13,TD20,2025-01-01,96.15
GFI,quarterly,2024-09-13,TD7,2025-01-01,139.06
GFI,quarterly,2024-09-13,TD8,2025-01-01,153.1
GFI,quarterly,2024-09-13,TD25,2025-01-01,163.81
GFI,quarterly,2024-09-13,TD22,2025-01-01,8.65
GFI,quarterly,2024-09-13,TD19,2025-01-01,140.99
GFI,quarterly,2024-09-13,TD3C,2025-04-01,56.58
GFI,quarterly,2024-09-13,TD20,2025-04-01,86.25
GFI,quarterly,2024-09-13,TD7,2025-04-01,120.52
GFI,quarterly,2024-09-13,TD8,2025-04-01,143.1
GFI,quarterly,2024-09-13,TD25,2025-04-01,144.29
GFI,quarterly,2024-09-13,TD22,2025-04-01,8.0
GFI,quarterly,2024-09-13,TD19,2025-04-01,126.98
GFI,yearly,2024-09-13,TD3C,2025-01-01,12.85
GFI,yearly,2024-09-13,TD20,2025-01-01,88.0
GFI,yearly,2024-09-13,TD7,2025-01-01,10.5
GFI,yearly,2024-09-13,TD8,2025-01-01,22.2
GFI,yearly,2024-09-13,TD25,2025-01-01,31.35
GFI,yearly,2024-09-13,TD22,2025-01-01,30.88
GFI,yearly,2024-09-13,TD19,2025-01-01,14.35
GFI,yearly,2024-09-13,TD3C,2026-01-01,12.5
GFI,yearly,2024-09-13,TD20,2026-01-01,85.37
GFI,yearly,2024-09-13,TD7,2026-01-01,10.1
GFI,yearly,2024-09-13,TD8,2026-01-01,21.7
GFI,yearly,2024-09-13,TD25,2026-01-01,30.9
GFI,yearly,2024-09-13,TD22,2026-01-01,29.81
GFI,yearly,2024-09-13,TD19,2026-01-01,14.0
GFI,BITR,2024-09-16,TD3C,2024-09-01,54.65
GFI,BITR,2024-09-16,TD20,2024-09-01,78.61
GFI,BITR,2024-09-16,TD7,2024-09-01,114.17
GFI,BITR,2024-09-16,TD8,2024-09-01,145.0
GFI,BITR,2024-09-16,TD25,2024-09-01,114.44
GFI,BITR,2024-09-16,TD22,2024-09-01,7467500.0
GFI,BITR,2024-09-16,TD19,2024-09-01,119.94
GFI,MTD,2024-09-16,TD3C,2024-09-01,50.11
GFI,MTD,2024-09-16,TD20,2024-09-01,79.48
GFI,MTD,2024-09-16,TD7,2024-09-01,116.35
GFI,MTD,2024-09-16,TD8,2024-09-01,144.79
GFI,MTD,2024-09-16,TD25,2024-09-01,122.08
GFI,MTD,2024-09-16,TD22,2024-09-01,7347727.27
GFI,MTD,2024-09-16,TD19,2024-09-01,109.82
GFI,monthly,2024-09-16,TD3C,2024-09-01,53.05
GFI,monthly,2024-09-16,TD20,2024-09-01,80.44
GFI,monthly,2024-09-16,TD7,2024-09-01,117.0
GFI,monthly,2024-09-16,TD8,2024-09-01,147.5
GFI,monthly,2024-09-16,TD25,2024-09-01,117.6
GFI,monthly,2024-09-16,TD22,2024-09-01,7.5
GFI,monthly,2024-09-16,TD19,2024-09-01,115.0
GFI,monthly,2024-09-16,TD3C,2024-10-01,60.0
GFI,monthly,2024-09-16,TD20,2024-10-01,92.0
GFI,monthly,2024-09-16,TD7,2024-10-01,132.0
GFI,monthly,2024-09-16,TD8,2024-10-01,163.5
GFI,monthly,2024-09-16,TD25,2024-10-01,145.0
GFI,monthly,2024-09-16,TD22,2024-10-01,8.2
GFI,monthly,2024-09-16,TD19,2024-10-01,120.0
GFI,monthly,2024-09-16,TD3C,2024-11-01,63.5
GFI,monthly,2024-09-16,TD20,2024-11-01,102.5
GFI,monthly,2024-09-16,TD7,2024-11-01,145.0
GFI,monthly,2024-09-16,TD8,2024-11-01,170.0
GFI,monthly,2024-09-16,TD25,2024-11-01,166.0
GFI,monthly,2024-09-16,TD22,2024-11-01,9.1
GFI,monthly,2024-09-16,TD19,2024-11-01,125.0
GFI,monthly,2024-09-16,TD3C,2024-12-01,66.75
GFI,monthly,2024-09-16,TD20,2024-12-01,111.0
GFI,monthly,2024-09-16,TD7,2024-12-01,158.0
GFI,monthly,2024-09-16,TD8,2024-12-01,180.0
GFI,monthly,2024-09-16,TD25,2024-12-01,180.0
GFI,monthly,2024-09-16,TD22,2024-12-01,9.5
GFI,monthly,2024-09-16,TD19,2024-12-01,130.0
GFI,monthly,2024-09-16,TD3C,2025-01-01,62.33
GFI,monthly,2024-09-16,TD20,2025-01-01,98.78
GFI,monthly,2024-09-16,TD7,2025-01-01,144.62
GFI,monthly,2024-09-16,TD8,2025-01-01,156.77
GFI,monthly,2024-09-16,TD25,2025-01-01,171.43
GFI,monthly,2024-09-16,TD22,2025-01-01,8.96
GFI,monthly,2024-09-16,TD19,2025-01-01,145.66
GFI,quarterly,2024-09-16,TD3C,2024-10-01,63.42
GFI,quarterly,2024-09-16,TD20,2024-10-01,101.83
GFI,quarterly,2024-09-16,TD7,2024-10-01,145.0
GFI,quarterly,2024-09-16,TD8,2024-10-01,171.17
GFI,quarterly,2024-09-16,TD25,2024-10-01,163.67
GFI,quarterly,2024-09-16,TD22,2024-10-01,8.93
GFI,quarterly,2024-09-16,TD19,2024-10-01,125.0
GFI,quarterly,2024-09-16,TD3C,2025-01-01,60.26
GFI,quarterly,2024-09-16,TD20,2025-01-01,95.86
GFI,quarterly,2024-09-16,TD7,2025-01-01,139.06
GFI,quarterly,2024-09-16,TD8,2025-01-01,153.1
GFI,quarterly,2024-09-16,TD25,2025-01-01,161.9
GFI,quarterly,2024-09-16,TD22,2025-01-01,8.65
GFI,quarterly,2024-09-16,TD19,2025-01-01,140.99
GFI,quarterly,2024-09-16,TD3C,2025-04-01,57.04
GFI,quarterly,2024-09-16,TD20,2025-04-01,85.96
GFI,quarterly,2024-09-16,TD7,2025-04-01,120.52
GFI,quarterly,2024-09-16,TD8,2025-04-01,143.1
GFI,quarterly,2024-09-16,TD25,2025-04-01,143.1
GFI,quarterly,2024-09-16,TD22,2025-04-01,8.0
GFI,quarterly,2024-09-16,TD19,2025-04-01,126.98
GFI,yearly,2024-09-16,TD3C,2025-01-01,12.9
GFI,yearly,2024-09-16,TD20,2025-01-01,87.7
GFI,yearly,2024-09-16,TD7,2025-01-01,10.5
GFI,yearly,2024-09-16,TD8,2025-01-01,22.2
GFI,yearly,2024-09-16,TD25,2025-01-01,31.1
GFI,yearly,2024-09-16,TD22,2025-01-01,30.88
GFI,yearly,2024-09-16,TD19,2025-01-01,14.35
GFI,yearly,2024-09-16,TD3C,2026-01-01,12.4
GFI,yearly,2024-09-16,TD20,2026-01-01,85.37
GFI,yearly,2024-09-16,TD7,2026-01-01,10.1
GFI,yearly,2024-09-16,TD8,2026-01-01,21.7
GFI,yearly,2024-09-16,TD25,2026-01-01,30.9
GFI,yearly,2024-09-16,TD22,2026-01-01,29.81
GFI,yearly,2024-09-16,TD19,2026-01-01,14.0
GFI,BITR,2024-09-17,TD3C,2024-09-01,55.38
GFI,BITR,2024-09-17,TD20,2024-09-01,78.78
GFI,BITR,2024-09-17,TD7,2024-09-01,114.17
GFI,BITR,2024-09-17,TD8,2024-09-01,145.0
GFI,BITR,2024-09-17,TD25,2024-09-01,105.56
GFI,BITR,2024-09-17,TD22,2024-09-01,7490000.0
GFI,BITR,2024-09-17,TD19,2024-09-01,118.89
GFI,MTD,2024-09-17,TD3C,2024-09-01,50.55
GFI,MTD,2024-09-17,TD20,2024-09-01,79.42
GFI,MTD,2024-09-17,TD7,2024-09-01,116.17
GFI,MTD,2024-09-17,TD8,2024-09-01,144.81
GFI,MTD,2024-09-17,TD25,2024-09-01,120.58
GFI,MTD,2024-09-17,TD22,2024-09-01,7359583.33
GFI,MTD,2024-09-17,TD19,2024-09-01,110.57
GFI,monthly,2024-09-17,TD3C,2024-09-01,53.53
GFI,monthly,2024-09-17,TD20,2024-09-01,80.0
GFI,monthly,2024-09-17,TD7,2024-09-01,117.0
GFI,monthly,2024-09-17,TD8,2024-09-01,147.5
GFI,monthly,2024-09-17,TD25,2024-09-01,116.5
GFI,monthly,2024-09-17,TD22,2024-09-01,7.4
GFI,monthly,2024-09-17,TD19,2024-09-01,115.0
GFI,monthly,2024-09-17,TD3C,2024-10-01,61.0
GFI,monthly,2024-09-17,TD20,2024-10-01,91.0
GFI,monthly,2024-09-17,TD7,2024-10-01,128.0
GFI,monthly,2024-09-17,TD8,2024-10-01,163.5
GFI,monthly,2024-09-17,TD25,2024-10-01,145.0
GFI,monthly,2024-09-17,TD22,2024-10-01,8.3
GFI,monthly,2024-09-17,TD19,2024-10-01,120.0
GFI,monthly,2024-09-17,TD3C,2024-11-01,64.25
GFI,monthly,2024-09-17,TD20,2024-11-01,100.25
GFI,monthly,2024-09-17,TD7,2024-11-01,141.0
GFI,monthly,2024-09-17,TD8,2024-11-01,170.0
GFI,monthly,2024-09-17,TD25,2024-11-01,166.0
GFI,monthly,2024-09-17,TD22,2024-11-01,8.85
GFI,monthly,2024-09-17,TD19,2024-11-01,125.0
GFI,monthly,2024-09-17,TD3C,2024-12-01,66.75
GFI,monthly,2024-09-17,TD20,2024-12-01,109.5
GFI,monthly,2024-09-17,TD7,2024-12-01,154.0
GFI,monthly,2024-09-17,TD8,2024-12-01,180.0
GFI,monthly,2024-09-17,TD25,2024-12-01,175.0
GFI,monthly,2024-09-17,TD22,2024-12-01,9.3
GFI,monthly,2024-09-17,TD19,2024-12-01,130.0
GFI,monthly,2024-09-17,TD3C,2025-01-01,61.41
GFI,monthly,2024-09-17,TD20,2025-01-01,98.78
GFI,monthly,2024-09-17,TD7,2025-01-01,144.62
GFI,monthly,2024-09-17,TD8,2025-01-01,156.77
GFI,monthly,2024-09-17,TD25,2025-01-01,169.29
GFI,monthly,2024-09-17,TD22,2025-01-01,8.7
GFI,monthly,2024-09-17,TD19,2025-01-01,145.66
GFI,quarterly,2024-09-17,TD3C,2024-10-01,64.0
GFI,quarterly,2024-09-17,TD20,2024-10-01,100.25
GFI,quarterly,2024-09-17,TD7,2024-10-01,141.0
GFI,quarterly,2024-09-17,TD8,2024-10-01,171.17
GFI,quarterly,2024-09-17,TD25,2024-10-01,162.0
GFI,quarterly,2024-09-17,TD22,2024-10-01,8.82
GFI,quarterly,2024-09-17,TD19,2024-10-01,125.0
GFI,quarterly,2024-09-17,TD3C,2025-01-01,59.34
GFI,quarterly,2024-09-17,TD20,2025-01-01,95.86
GFI,quarterly,2024-09-17,TD7,2025-01-01,139.06
GFI,quarterly,2024-09-17,TD8,2025-01-01,153.1
GFI,quarterly,2024-09-17,TD25,2025-01-01,159.76
GFI,quarterly,2024-09-17,TD22,2025-01-01,8.4
GFI,quarterly,2024-09-17,TD19,2025-01-01,140.99
GFI,quarterly,2024-09-17,TD3C,2025-04-01,57.04
GFI,quarterly,2024-09-17,TD20,2025-04-01,85.96
GFI,quarterly,2024-09-17,TD7,2025-04-01,120.52
GFI,quarterly,2024-09-17,TD8,2025-04-01,143.1
GFI,quarterly,2024-09-17,TD25,2025-04-01,142.14
GFI,quarterly,2024-09-17,TD22,2025-04-01,7.9
GFI,quarterly,2024-09-17,TD19,2025-04-01,126.98
GFI,yearly,2024-09-17,TD3C,2025-01-01,12.96
GFI,yearly,2024-09-17,TD20,2025-01-01,87.7
GFI,yearly,2024-09-17,TD7,2025-01-01,10.5
GFI,yearly,2024-09-17,TD8,2025-01-01,22.2
GFI,yearly,2024-09-17,TD25,2025-01-01,30.9
GFI,yearly,2024-09-17,TD22,2025-01-01,30.51
GFI,yearly,2024-09-17,TD19,2025-01-01,14.35
GFI,yearly,2024-09-17,TD3C,2026-01-01,12.4
GFI,yearly,2024-09-17,TD20,2026-01-01,85.37
GFI,yearly,2024-09-17,TD7,2026-01-01,10.1
GFI,yearly,2024-09-17,TD8,2026-01-01,21.7
GFI,yearly,2024-09-17,TD25,2026-01-01,30.9
GFI,yearly,2024-09-17,TD22,2026-01-01,29.26
GFI,yearly,2024-09-17,TD19,2026-01-01,14.0
GFI,BITR,2024-09-18,TD3C,2024-09-01,55.95
GFI,BITR,2024-09-18,TD20,2024-09-01,79.06
GFI,BITR,2024-09-18,TD7,2024-09-01,114.58
GFI,BITR,2024-09-18,TD8,2024-09-01,144.64
GFI,BITR,2024-09-18,TD25,2024-09-01,101.94
GFI,BITR,2024-09-18,TD22,2024-09-01,7495000.0
GFI,BITR,2024-09-18,TD19,2024-09-01,118.61
GFI,MTD,2024-09-18,TD3C,2024-09-01,50.96
GFI,MTD,2024-09-18,TD20,2024-09-01,79.4
GFI,MTD,2024-09-18,TD7,2024-09-01,116.05
GFI,MTD,2024-09-18,TD8,2024-09-01,144.8
GFI,MTD,2024-09-18,TD25,2024-09-01,119.03
GFI,MTD,2024-09-18,TD22,2024-09-01,7370000.0
GFI,MTD,2024-09-18,TD19,2024-09-01,111.19
GFI,monthly,2024-09-18,TD3C,2024-09-01,53.74
GFI,monthly,2024-09-18,TD20,2024-09-01,80.96
GFI,monthly,2024-09-18,TD7,2024-09-01,117.0
GFI,monthly,2024-09-18,TD8,2024-09-01,147.5
GFI,monthly,2024-09-18,TD25,2024-09-01,110.92
GFI,monthly,2024-09-18,TD22,2024-09-01,7.45
GFI,monthly,2024-09-18,TD19,2024-09-01,115.0
GFI,monthly,2024-09-18,TD3C,2024-10-01,61.75
GFI,monthly,2024-09-18,TD20,2024-10-01,93.5
GFI,monthly,2024-09-18,TD7,2024-10-01,128.0
GFI,monthly,2024-09-18,TD8,2024-10-01,163.5
GFI,monthly,2024-09-18,TD25,2024-10-01,142.0
GFI,monthly,2024-09-18,TD22,2024-10-01,8.5
GFI,monthly,2024-09-18,TD19,2024-10-01,125.0
GFI,monthly,2024-09-18,TD3C,2024-11-01,64.75
GFI,monthly,2024-09-18,TD20,2024-11-01,101.75
GFI,monthly,2024-09-18,TD7,2024-11-01,141.0
GFI,monthly,2024-09-18,TD8,2024-11-01,170.0
GFI,monthly,2024-09-18,TD25,2024-11-01,166.0
GFI,monthly,2024-09-18,TD22,2024-11-01,8.9
GFI,monthly,2024-09-18,TD19,2024-11-01,130.0
GFI,monthly,2024-09-18,TD3C,2024-12-01,67.25
GFI,monthly,2024-09-18,TD20,2024-12-01,110.75
GFI,monthly,2024-09-18,TD7,2024-12-01,154.0
GFI,monthly,2024-09-18,TD8,2024-12-01,180.0
GFI,monthly,2024-09-18,TD25,2024-12-01,174.0
GFI,monthly,2024-09-18,TD22,2024-12-01,9.3
GFI,monthly,2024-09-18,TD19,2024-12-01,135.0
GFI,monthly,2024-09-18,TD3C,2025-01-01,61.87
GFI,monthly,2024-09-18,TD20,2025-01-01,98.78
GFI,monthly,2024-09-18,TD7,2025-01-01,144.62
GFI,monthly,2024-09-18,TD8,2025-01-01,156.77
GFI,monthly,2024-09-18,TD25,2025-01-01,169.05
GFI,monthly,2024-09-18,TD22,2025-01-01,8.7
GFI,monthly,2024-09-18,TD19,2025-01-01,145.66
GFI,quarterly,2024-09-18,TD3C,2024-10-01,64.58
GFI,quarterly,2024-09-18,TD20,2024-10-01,102.0
GFI,quarterly,2024-09-18,TD7,2024-10-01,141.0
GFI,quarterly,2024-09-18,TD8,2024-10-01,171.17
GFI,quarterly,2024-09-18,TD25,2024-10-01,160.67
GFI,quarterly,2024-09-18,TD22,2024-10-01,8.9
GFI,quarterly,2024-09-18,TD19,2024-10-01,130.0
GFI,quarterly,2024-09-18,TD3C,2025-01-01,59.8
GFI,quarterly,2024-09-18,TD20,2025-01-01,95.86
GFI,quarterly,2024-09-18,TD7,2025-01-01,139.06
GFI,quarterly,2024-09-18,TD8,2025-01-01,153.1
GFI,quarterly,2024-09-18,TD25,2025-01-01,159.52
GFI,quarterly,2024-09-18,TD22,2025-01-01,8.4
GFI,quarterly,2024-09-18,TD19,2025-01-01,140.99
GFI,quarterly,2024-09-18,TD3C,2025-04-01,57.5
GFI,quarterly,2024-09-18,TD20,2025-04-01,85.96
GFI,quarterly,2024-09-18,TD7,2025-04-01,120.52
GFI,quarterly,2024-09-18,TD8,2025-04-01,143.1
GFI,quarterly,2024-09-18,TD25,2025-04-01,140.95
GFI,quarterly,2024-09-18,TD22,2025-04-01,7.9
GFI,quarterly,2024-09-18,TD19,2025-04-01,126.98
GFI,yearly,2024-09-18,TD3C,2025-01-01,13.0
GFI,yearly,2024-09-18,TD20,2025-01-01,87.7
GFI,yearly,2024-09-18,TD7,2025-01-01,10.5
GFI,yearly,2024-09-18,TD8,2025-01-01,22.2
GFI,yearly,2024-09-18,TD25,2025-01-01,30.8
GFI,yearly,2024-09-18,TD22,2025-01-01,30.51
GFI,yearly,2024-09-18,TD19,2025-01-01,14.35
GFI,yearly,2024-09-18,TD3C,2026-01-01,12.4
GFI,yearly,2024-09-18,TD20,2026-01-01,85.96
GFI,yearly,2024-09-18,TD7,2026-01-01,10.1
GFI,yearly,2024-09-18,TD8,2026-01-01,21.7
GFI,yearly,2024-09-18,TD25,2026-01-01,30.9
GFI,yearly,2024-09-18,TD22,2026-01-01,29.26
GFI,yearly,2024-09-18,TD19,2026-01-01,14.0
GFI,BITR,2024-09-19,TD3C,2024-09-01,60.05
GFI,BITR,2024-09-19,TD20,2024-09-01,79.64
GFI,BITR,2024-09-19,TD7,2024-09-01,115.0
GFI,BITR,2024-09-19,TD8,2024-09-01,144.64
GFI,BITR,2024-09-19,TD25,2024-09-01,101.67
GFI,BITR,2024-09-19,TD22,2024-09-01,7512500.0
GFI,BITR,2024-09-19,TD19,2024-09-01,117.5
GFI,MTD,2024-09-19,TD3C,2024-09-01,51.61
GFI,MTD,2024-09-19,TD20,2024-09-01,79.41
GFI,MTD,2024-09-19,TD7,2024-09-01,115.97
GFI,MTD,2024-09-19,TD8,2024-09-01,144.78
GFI,MTD,2024-09-19,TD25,2024-09-01,117.69
GFI,MTD,2024-09-19,TD22,2024-09-01,7380178.57
GFI,MTD,2024-09-19,TD19,2024-09-01,111.64
GFI,monthly,2024-09-19,TD3C,2024-09-01,54.75
GFI,monthly,2024-09-19,TD20,2024-09-01,80.5
GFI,monthly,2024-09-19,TD7,2024-09-01,117.0
GFI,monthly,2024-09-19,TD8,2024-09-01,147.5
GFI,monthly,2024-09-19,TD25,2024-09-01,112.0
GFI,monthly,2024-09-19,TD22,2024-09-01,7.5
GFI,monthly,2024-09-19,TD19,2024-09-01,115.0
GFI,monthly,2024-09-19,TD3C,2024-10-01,63.75
GFI,monthly,2024-09-19,TD20,2024-10-01,95.0
GFI,monthly,2024-09-19,TD7,2024-10-01,128.0
GFI,monthly,2024-09-19,TD8,2024-10-01,163.5
GFI,monthly,2024-09-19,TD25,2024-10-01,148.0
GFI,monthly,2024-09-19,TD22,2024-10-01,8.8
GFI,monthly,2024-09-19,TD19,2024-10-01,125.0
GFI,monthly,2024-09-19,TD3C,2024-11-01,65.75
GFI,monthly,2024-09-19,TD20,2024-11-01,101.75
GFI,monthly,2024-09-19,TD7,2024-11-01,141.0
GFI,monthly,2024-09-19,TD8,2024-11-01,170.0
GFI,monthly,2024-09-19,TD25,2024-11-01,166.5
GFI,monthly,2024-09-19,TD22,2024-11-01,9.1
GFI,monthly,2024-09-19,TD19,2024-11-01,130.0
GFI,monthly,2024-09-19,TD3C,2024-12-01,68.5
GFI,monthly,2024-09-19,TD20,2024-12-01,110.75
GFI,monthly,2024-09-19,TD7,2024-12-01,154.0
GFI,monthly,2024-09-19,TD8,2024-12-01,180.0
GFI,monthly,2024-09-19,TD25,2024-12-01,175.0
GFI,monthly,2024-09-19,TD22,2024-12-01,9.5
GFI,monthly,2024-09-19,TD19,2024-12-01,135.0
GFI,monthly,2024-09-19,TD3C,2025-01-01,62.56
GFI,monthly,2024-09-19,TD20,2025-01-01,99.94
GFI,monthly,2024-09-19,TD7,2025-01-01,144.62
GFI,monthly,2024-09-19,TD8,2025-01-01,156.77
GFI,monthly,2024-09-19,TD25,2025-01-01,169.76
GFI,monthly,2024-09-19,TD22,2025-01-01,8.7
GFI,monthly,2024-09-19,TD19,2025-01-01,145.66
GFI,quarterly,2024-09-19,TD3C,2024-10-01,66.0
GFI,quarterly,2024-09-19,TD20,2024-10-01,102.5
GFI,quarterly,2024-09-19,TD7,2024-10-01,141.0
GFI,quarterly,2024-09-19,TD8,2024-10-01,171.17
GFI,quarterly,2024-09-19,TD25,2024-10-01,163.17
GFI,quarterly,2024-09-19,TD22,2024-10-01,9.13
GFI,quarterly,2024-09-19,TD19,2024-10-01,130.0
GFI,quarterly,2024-09-19,TD3C,2025-01-01,60.49
GFI,quarterly,2024-09-19,TD20,2025-01-01,97.03
GFI,quarterly,2024-09-19,TD7,2025-01-01,139.06
GFI,quarterly,2024-09-19,TD8,2025-01-01,153.1
GFI,quarterly,2024-09-19,TD25,2025-01-01,160.24
GFI,quarterly,2024-09-19,TD22,2025-01-01,8.4
GFI,quarterly,2024-09-19,TD19,2025-01-01,140.99
GFI,quarterly,2024-09-19,TD3C,2025-04-01,57.73
GFI,quarterly,2024-09-19,TD20,2025-04-01,87.12
GFI,quarterly,2024-09-19,TD7,2025-04-01,120.52
GFI,quarterly,2024-09-19,TD8,2025-04-01,143.1
GFI,quarterly,2024-09-19,TD25,2025-04-01,141.67
GFI,quarterly,2024-09-19,TD22,2025-04-01,8.0
GFI,quarterly,2024-09-19,TD19,2025-04-01,126.98
GFI,yearly,2024-09-19,TD3C,2025-01-01,13.1
GFI,yearly,2024-09-19,TD20,2025-01-01,88.87
GFI,yearly,2024-09-19,TD7,2025-01-01,10.5
GFI,yearly,2024-09-19,TD8,2025-01-01,22.2
GFI,yearly,2024-09-19,TD25,2025-01-01,31.0
GFI,yearly,2024-09-19,TD22,2025-01-01,30.93
GFI,yearly,2024-09-19,TD19,2025-01-01,14.35
GFI,yearly,2024-09-19,TD3C,2026-01-01,12.55
GFI,yearly,2024-09-19,TD20,2026-01-01,86.54
GFI,yearly,2024-09-19,TD7,2026-01-01,10.1
GFI,yearly,2024-09-19,TD8,2026-01-01,21.7
GFI,yearly,2024-09-19,TD25,2026-01-01,30.7
GFI,yearly,2024-09-19,TD22,2026-01-01,29.44
GFI,yearly,2024-09-19,TD19,2026-01-01,14.0
GFI,BITR,2024-09-20,TD3C,2024-09-01,60.25
GFI,BITR,2024-09-20,TD20,2024-09-01,79.64
GFI,BITR,2024-09-20,TD7,2024-09-01,115.0
GFI,BITR,2024-09-20,TD8,2024-09-01,144.64
GFI,BITR,2024-09-20,TD25,2024-09-01,101.67
GFI,BITR,2024-09-20,TD22,2024-09-01,7512500.0
GFI,BITR,2024-09-20,TD19,2024-09-01,117.5
GFI,MTD,2024-09-20,TD3C,2024-09-01,52.19
GFI,MTD,2024-09-20,TD20,2024-09-01,79.43
GFI,MTD,2024-09-20,TD7,2024-09-01,115.91
GFI,MTD,2024-09-20,TD8,2024-09-01,144.78
GFI,MTD,2024-09-20,TD25,2024-09-01,116.55
GFI,MTD,2024-09-20,TD22,2024-09-01,7389000.0
GFI,MTD,2024-09-20,TD19,2024-09-01,112.03
GFI,monthly,2024-09-20,TD3C,2024-09-01,54.5
GFI,monthly,2024-09-20,TD20,2024-09-01,80.5
GFI,monthly,2024-09-20,TD7,2024-09-01,117.0
GFI,monthly,2024-09-20,TD8,2024-09-01,147.5
GFI,monthly,2024-09-20,TD25,2024-09-01,111.5
GFI,monthly,2024-09-20,TD22,2024-09-01,7.5
GFI,monthly,2024-09-20,TD19,2024-09-01,115.0
GFI,monthly,2024-09-20,TD3C,2024-10-01,61.5
GFI,monthly,2024-09-20,TD20,2024-10-01,94.0
GFI,monthly,2024-09-20,TD7,2024-10-01,128.0
GFI,monthly,2024-09-20,TD8,2024-10-01,163.5
GFI,monthly,2024-09-20,TD25,2024-10-01,142.0
GFI,monthly,2024-09-20,TD22,2024-10-01,8.6
GFI,monthly,2024-09-20,TD19,2024-10-01,125.0
GFI,monthly,2024-09-20,TD3C,2024-11-01,64.0
GFI,monthly,2024-09-20,TD20,2024-11-01,102.0
GFI,monthly,2024-09-20,TD7,2024-11-01,141.0
GFI,monthly,2024-09-20,TD8,2024-11-01,170.0
GFI,monthly,2024-09-20,TD25,2024-11-01,163.0
GFI,monthly,2024-09-20,TD22,2024-11-01,8.9
GFI,monthly,2024-09-20,TD19,2024-11-01,130.0
GFI,monthly,2024-09-20,TD3C,2024-12-01,66.0
GFI,monthly,2024-09-20,TD20,2024-12-01,110.75
GFI,monthly,2024-09-20,TD7,2024-12-01,154.0
GFI,monthly,2024-09-20,TD8,2024-12-01,180.0
GFI,monthly,2024-09-20,TD25,2024-12-01,175.0
GFI,monthly,2024-09-20,TD22,2024-12-01,9.2
GFI,monthly,2024-09-20,TD19,2024-12-01,135.0
GFI,monthly,2024-09-20,TD3C,2025-01-01,62.1
GFI,monthly,2024-09-20,TD20,2025-01-01,99.65
GFI,monthly,2024-09-20,TD7,2025-01-01,144.62
GFI,monthly,2024-09-20,TD8,2025-01-01,156.77
GFI,monthly,2024-09-20,TD25,2025-01-01,169.05
GFI,monthly,2024-09-20,TD22,2025-01-01,8.7
GFI,monthly,2024-09-20,TD19,2025-01-01,145.66
GFI,quarterly,2024-09-20,TD3C,2024-10-01,63.83
GFI,quarterly,2024-09-20,TD20,2024-10-01,102.25
GFI,quarterly,2024-09-20,TD7,2024-10-01,141.0
GFI,quarterly,2024-09-20,TD8,2024-10-01,171.17
GFI,quarterly,2024-09-20,TD25,2024-10-01,160.0
GFI,quarterly,2024-09-20,TD22,2024-10-01,8.9
GFI,quarterly,2024-09-20,TD19,2024-10-01,130.0
GFI,quarterly,2024-09-20,TD3C,2025-01-01,60.03
GFI,quarterly,2024-09-20,TD20,2025-01-01,96.74
GFI,quarterly,2024-09-20,TD7,2025-01-01,139.06
GFI,quarterly,2024-09-20,TD8,2025-01-01,153.1
GFI,quarterly,2024-09-20,TD25,2025-01-01,159.52
GFI,quarterly,2024-09-20,TD22,2025-01-01,8.4
GFI,quarterly,2024-09-20,TD19,2025-01-01,140.99
GFI,quarterly,2024-09-20,TD3C,2025-04-01,56.81
GFI,quarterly,2024-09-20,TD20,2025-04-01,86.83
GFI,quarterly,2024-09-20,TD7,2025-04-01,120.52
GFI,quarterly,2024-09-20,TD8,2025-04-01,143.1
GFI,quarterly,2024-09-20,TD25,2025-04-01,141.43
GFI,quarterly,2024-09-20,TD22,2025-04-01,8.0
GFI,quarterly,2024-09-20,TD19,2025-04-01,126.98
GFI,yearly,2024-09-20,TD3C,2025-01-01,13.0
GFI,yearly,2024-09-20,TD20,2025-01-01,88.58
GFI,yearly,2024-09-20,TD7,2025-01-01,10.5
GFI,yearly,2024-09-20,TD8,2025-01-01,22.2
GFI,yearly,2024-09-20,TD25,2025-01-01,30.95
