source,periodType,date,instrument,period,price
GFI,Q,2026-08-18,TD20,2027-01-01,82.45
GFI,Q,2026-08-18,TD7,2027-01-01,156.96
GFI,Q,2026-08-18,TD8,2027-01-01,160.83
GFI,Q,2026-08-18,TD25,2027-01-01,238.23
GFI,Q,2026-08-18,TD22,2027-01-01,20.0
GFI,Q,2026-08-18,TD19,2027-01-01,122.51
GFI,Q,2026-08-18,TD3C,2027-04-01,69.0
GFI,Q,2026-08-18,TD20,2027-04-01,78.68
GFI,Q,2026-08-18,TD7,2027-04-01,14.7
GFI,Q,2026-08-18,TD8,2027-04-01,20.5
GFI,Q,2026-08-18,TD25,2027-04-01,27.61
GFI,Q,2026-08-18,TD22,2027-04-01,64.81
GFI,Q,2026-08-18,TD19,2027-04-01,13.25
GFI,A,2026-08-18,TD3C,2027-01-01,60.0
GFI,A,2026-08-18,TD20,2027-01-01,76.8
GFI,A,2026-08-18,TD7,2027-01-01,15.0
GFI,A,2026-08-18,TD8,2027-01-01,20.82
GFI,A,2026-08-18,TD25,2027-01-01,25.47
GFI,A,2026-08-18,TD22,2027-01-01,62.96
GFI,A,2026-08-18,TD19,2027-01-01,14.0
GFI,A,2026-08-18,TD3C,2028-01-01,23.0
GFI,A,2026-08-18,TD20,2028-01-01,66.61
GFI,A,2026-08-18,TD7,2028-01-01,13.0
GFI,A,2026-08-18,TD8,2028-01-01,20.25
GFI,A,2026-08-18,TD25,2028-01-01,23.23
GFI,A,2026-08-18,TD22,2028-01-01,44.44
GFI,A,2026-08-18,TD19,2028-01-01,13.55
GFI,BITR,2026-08-19,TD3C,2026-08-01,546.25
GFI,BITR,2026-08-19,TD20,2026-08-01,333.89
GFI,BITR,2026-08-19,TD7,2026-08-01,202.5
GFI,BITR,2026-08-19,TD8,2026-08-01,317.83
GFI,BITR,2026-08-19,TD25,2026-08-01,332.78
GFI,BITR,2026-08-19,TD22,2026-08-01,22044444.0
GFI,BITR,2026-08-19,TD19,2026-08-01,242.5
GFI,MTD,2026-08-19,TD3C,2026-08-01,479.16
GFI,MTD,2026-08-19,TD20,2026-08-01,228.41
GFI,MTD,2026-08-19,TD7,2026-08-01,206.54
GFI,MTD,2026-08-19,TD8,2026-08-01,328.72
GFI,MTD,2026-08-19,TD25,2026-08-01,344.85
GFI,MTD,2026-08-19,TD22,2026-08-01,19147529.85
GFI,MTD,2026-08-19,TD19,2026-08-01,229.35
GFI,M,2026-08-19,TD3C,2026-08-01,515.0
GFI,M,2026-08-19,TD20,2026-08-01,13.4
GFI,M,2026-08-19,TD7,2026-08-01,210.0
GFI,M,2026-08-19,TD8,2026-08-01,400.0
GFI,M,2026-08-19,TD25,2026-08-01,123.86
GFI,M,2026-08-19,TD22,2026-08-01,20.25
GFI,M,2026-08-19,TD19,2026-08-01,230.0
GFI,M,2026-08-19,TD3C,2026-09-01,560.0
GFI,M,2026-08-19,TD20,2026-09-01,
GFI,M,2026-08-19,TD7,2026-09-01,200.0
GFI,M,2026-08-19,TD8,2026-09-01,350.0
GFI,M,2026-08-19,TD25,2026-09-01,
GFI,M,2026-08-19,TD22,2026-09-01,25.0
GFI,M,2026-08-19,TD19,2026-09-01,200.0
GFI,M,2026-08-19,TD3C,2026-10-01,530.0
GFI,M,2026-08-19,TD20,2026-10-01,
GFI,M,2026-08-19,TD7,2026-10-01,195.0
GFI,M,2026-08-19,TD8,2026-10-01,280.0
GFI,M,2026-08-19,TD25,2026-10-01,
GFI,M,2026-08-19,TD22,2026-10-01,25.0
GFI,M,2026-08-19,TD19,2026-10-01,165.0
GFI,M,2026-08-19,TD3C,2026-11-01,500.0
GFI,M,2026-08-19,TD20,2026-11-01,
GFI,M,2026-08-19,TD7,2026-11-01,185.0
GFI,M,2026-08-19,TD8,2026-11-01,260.0
GFI,M,2026-08-19,TD25,2026-11-01,
GFI,M,2026-08-19,TD22,2026-11-01,24.75
GFI,M,2026-08-19,TD19,2026-11-01,153.0
GFI,M,2026-08-19,TD3C,2026-12-01,470.0
GFI,M,2026-08-19,TD20,2026-12-01,
GFI,M,2026-08-19,TD7,2026-12-01,175.0
GFI,M,2026-08-19,TD8,2026-12-01,240.0
GFI,M,2026-08-19,TD25,2026-12-01,
GFI,M,2026-08-19,TD22,2026-12-01,24.5
GFI,M,2026-08-19,TD19,2026-12-01,150.0
GFI,Q,2026-08-19,TD3C,2026-10-01,500.0
GFI,Q,2026-08-19,TD20,2026-10-01,14.5
GFI,Q,2026-08-19,TD7,2026-10-01,185.0
GFI,Q,2026-08-19,TD8,2026-10-01,260.0
GFI,Q,2026-08-19,TD25,2026-10-01,137.37
GFI,Q,2026-08-19,TD22,2026-10-01,24.75
GFI,Q,2026-08-19,TD19,2026-10-01,156.0
GFI,Q,2026-08-19,TD3C,2027-01-01,420.58
GFI,Q,2026-08-19,TD20,2027-01-01,82.45
GFI,Q,2026-08-19,TD7,2027-01-01,156.96
GFI,Q,2026-08-19,TD8,2027-01-01,160.83
GFI,Q,2026-08-19,TD25,2027-01-01,238.23
GFI,Q,2026-08-19,TD22,2027-01-01,23.0
GFI,Q,2026-08-19,TD19,2027-01-01,122.51
GFI,Q,2026-08-19,TD3C,2027-04-01,69.0
GFI,Q,2026-08-19,TD20,2027-04-01,78.68
GFI,Q,2026-08-19,TD7,2027-04-01,14.7
GFI,Q,2026-08-19,TD8,2027-04-01,20.5
GFI,Q,2026-08-19,TD25,2027-04-01,27.61
GFI,Q,2026-08-19,TD22,2027-04-01,64.81
GFI,Q,2026-08-19,TD19,2027-04-01,13.25
GFI,A,2026-08-19,TD3C,2027-01-01,60.0
GFI,A,2026-08-19,TD20,2027-01-01,76.8
GFI,A,2026-08-19,TD7,2027-01-01,15.0
GFI,A,2026-08-19,TD8,2027-01-01,20.82
GFI,A,2026-08-19,TD25,2027-01-01,25.47
GFI,A,2026-08-19,TD22,2027-01-01,65.74
GFI,A,2026-08-19,TD19,2027-01-01,14.0
GFI,A,2026-08-19,TD3C,2028-01-01,24.0
GFI,A,2026-08-19,TD20,2028-01-01,66.61
GFI,A,2026-08-19,TD7,2028-01-01,13.0
GFI,A,2026-08-19,TD8,2028-01-01,20.25
GFI,A,2026-08-19,TD25,2028-01-01,23.23
GFI,A,2026-08-19,TD22,2028-01-01,44.44
GFI,A,2026-08-19,TD19,2028-01-01,13.55
GFI,BITR,2026-08-20,TD3C,2026-08-01,570.0
GFI,BITR,2026-08-20,TD20,2026-08-01,328.89
GFI,BITR,2026-08-20,TD7,2026-08-01,202.92
GFI,BITR,2026-08-20,TD8,2026-08-01,325.83
GFI,BITR,2026-08-20,TD25,2026-08-01,327.78
GFI,BITR,2026-08-20,TD22,2026-08-01,24888889.0
GFI,BITR,2026-08-20,TD19,2026-08-01,248.61
GFI,MTD,2026-08-20,TD3C,2026-08-01,485.64
GFI,MTD,2026-08-20,TD20,2026-08-01,235.58
GFI,MTD,2026-08-20,TD7,2026-08-01,206.28
GFI,MTD,2026-08-20,TD8,2026-08-01,328.5
GFI,MTD,2026-08-20,TD25,2026-08-01,343.63
GFI,MTD,2026-08-20,TD22,2026-08-01,19557626.93
GFI,MTD,2026-08-20,TD19,2026-08-01,230.72
GFI,M,2026-08-20,TD3C,2026-08-01,515.0
GFI,M,2026-08-20,TD20,2026-08-01,13.4
GFI,M,2026-08-20,TD7,2026-08-01,205.0
GFI,M,2026-08-20,TD8,2026-08-01,400.0
GFI,M,2026-08-20,TD25,2026-08-01,123.86
GFI,M,2026-08-20,TD22,2026-08-01,20.35
GFI,M,2026-08-20,TD19,2026-08-01,230.0
GFI,M,2026-08-20,TD3C,2026-09-01,600.0
GFI,M,2026-08-20,TD20,2026-09-01,
GFI,M,2026-08-20,TD7,2026-09-01,200.0
GFI,M,2026-08-20,TD8,2026-09-01,350.0
GFI,M,2026-08-20,TD25,2026-09-01,
GFI,M,2026-08-20,TD22,2026-09-01,25.0
GFI,M,2026-08-20,TD19,2026-09-01,200.0
GFI,M,2026-08-20,TD3C,2026-10-01,560.0
GFI,M,2026-08-20,TD20,2026-10-01,
GFI,M,2026-08-20,TD7,2026-10-01,195.0
GFI,M,2026-08-20,TD8,2026-10-01,280.0
GFI,M,2026-08-20,TD25,2026-10-01,
GFI,M,2026-08-20,TD22,2026-10-01,24.0
GFI,M,2026-08-20,TD19,2026-10-01,165.0
GFI,M,2026-08-20,TD3C,2026-11-01,530.0
GFI,M,2026-08-20,TD20,2026-11-01,
GFI,M,2026-08-20,TD7,2026-11-01,185.0
GFI,M,2026-08-20,TD8,2026-11-01,260.0
GFI,M,2026-08-20,TD25,2026-11-01,
GFI,M,2026-08-20,TD22,2026-11-01,22.75
GFI,M,2026-08-20,TD19,2026-11-01,153.0
GFI,M,2026-08-20,TD3C,2026-12-01,510.0
GFI,M,2026-08-20,TD20,2026-12-01,
GFI,M,2026-08-20,TD7,2026-12-01,175.0
GFI,M,2026-08-20,TD8,2026-12-01,240.0
GFI,M,2026-08-20,TD25,2026-12-01,
GFI,M,2026-08-20,TD22,2026-12-01,22.5
GFI,M,2026-08-20,TD19,2026-12-01,150.0
GFI,Q,2026-08-20,TD3C,2026-10-01,533.33
GFI,Q,2026-08-20,TD20,2026-10-01,14.5
GFI,Q,2026-08-20,TD7,2026-10-01,185.0
GFI,Q,2026-08-20,TD8,2026-10-01,260.0
GFI,Q,2026-08-20,TD25,2026-10-01,137.37
GFI,Q,2026-08-20,TD22,2026-10-01,23.08
GFI,Q,2026-08-20,TD19,2026-10-01,156.0
GFI,Q,2026-08-20,TD3C,2027-01-01,452.75
GFI,Q,2026-08-20,TD20,2027-01-01,82.45
GFI,Q,2026-08-20,TD7,2027-01-01,156.96
GFI,Q,2026-08-20,TD8,2027-01-01,160.83
GFI,Q,2026-08-20,TD25,2027-01-01,238.23
GFI,Q,2026-08-20,TD22,2027-01-01,21.25
GFI,Q,2026-08-20,TD19,2027-01-01,122.51
GFI,Q,2026-08-20,TD3C,2027-04-01,79.0
GFI,Q,2026-08-20,TD20,2027-04-01,78.68
GFI,Q,2026-08-20,TD7,2027-04-01,14.7
GFI,Q,2026-08-20,TD8,2027-04-01,20.5
GFI,Q,2026-08-20,TD25,2027-04-01,27.61
GFI,Q,2026-08-20,TD22,2027-04-01,74.07
GFI,Q,2026-08-20,TD19,2027-04-01,13.25
GFI,A,2026-08-20,TD3C,2027-01-01,66.0
GFI,A,2026-08-20,TD20,2027-01-01,76.8
GFI,A,2026-08-20,TD7,2027-01-01,15.0
GFI,A,2026-08-20,TD8,2027-01-01,20.82
GFI,A,2026-08-20,TD25,2027-01-01,25.47
GFI,A,2026-08-20,TD22,2027-01-01,66.9
GFI,A,2026-08-20,TD19,2027-01-01,14.0
GFI,A,2026-08-20,TD3C,2028-01-01,25.25
GFI,A,2026-08-20,TD20,2028-01-01,66.61
GFI,A,2026-08-20,TD7,2028-01-01,13.0
GFI,A,2026-08-20,TD8,2028-01-01,20.25
GFI,A,2026-08-20,TD25,2028-01-01,23.23
GFI,A,2026-08-20,TD22,2028-01-01,48.15
GFI,A,2026-08-20,TD19,2028-01-01,13.55
GFI,BITR,2026-08-21,TD3C,2026-08-01,586.88
GFI,BITR,2026-08-21,TD20,2026-08-01,323.89
GFI,BITR,2026-08-21,TD7,2026-08-01,202.92
GFI,BITR,2026-08-21,TD8,2026-08-01,335.42
GFI,BITR,2026-08-21,TD25,2026-08-01,318.89
GFI,BITR,2026-08-21,TD22,2026-08-01,25611111.0
GFI,BITR,2026-08-21,TD19,2026-08-01,257.0
GFI,MTD,2026-08-21,TD3C,2026-08-01,492.39
GFI,MTD,2026-08-21,TD20,2026-08-01,241.47
GFI,MTD,2026-08-21,TD7,2026-08-01,206.06
GFI,MTD,2026-08-21,TD8,2026-08-01,328.99
GFI,MTD,2026-08-21,TD25,2026-08-01,341.98
GFI,MTD,2026-08-21,TD22,2026-08-01,19961192.53
GFI,MTD,2026-08-21,TD19,2026-08-01,232.48
GFI,M,2026-08-21,TD3C,2026-08-01,516.0
GFI,M,2026-08-21,TD20,2026-08-01,13.4
GFI,M,2026-08-21,TD7,2026-08-01,205.0
GFI,M,2026-08-21,TD8,2026-08-01,400.0
GFI,M,2026-08-21,TD25,2026-08-01,123.86
GFI,M,2026-08-21,TD22,2026-08-01,21.2
GFI,M,2026-08-21,TD19,2026-08-01,230.0
GFI,M,2026-08-21,TD3C,2026-09-01,675.0
GFI,M,2026-08-21,TD20,2026-09-01,
GFI,M,2026-08-21,TD7,2026-09-01,200.0
GFI,M,2026-08-21,TD8,2026-09-01,350.0
GFI,M,2026-08-21,TD25,2026-09-01,
GFI,M,2026-08-21,TD22,2026-09-01,25.0
GFI,M,2026-08-21,TD19,2026-09-01,200.0
GFI,M,2026-08-21,TD3C,2026-10-01,63.0
GFI,M,2026-08-21,TD20,2026-10-01,
GFI,M,2026-08-21,TD7,2026-10-01,195.0
GFI,M,2026-08-21,TD8,2026-10-01,280.0
GFI,M,2026-08-21,TD25,2026-10-01,
GFI,M,2026-08-21,TD22,2026-10-01,24.0
GFI,M,2026-08-21,TD19,2026-10-01,165.0
GFI,M,2026-08-21,TD3C,2026-11-01,570.0
GFI,M,2026-08-21,TD20,2026-11-01,
GFI,M,2026-08-21,TD7,2026-11-01,185.0
GFI,M,2026-08-21,TD8,2026-11-01,260.0
GFI,M,2026-08-21,TD25,2026-11-01,
GFI,M,2026-08-21,TD22,2026-11-01,22.5
GFI,M,2026-08-21,TD19,2026-11-01,153.0
GFI,M,2026-08-21,TD3C,2026-12-01,560.0
GFI,M,2026-08-21,TD20,2026-12-01,
GFI,M,2026-08-21,TD7,2026-12-01,175.0
GFI,M,2026-08-21,TD8,2026-12-01,240.0
GFI,M,2026-08-21,TD25,2026-12-01,
GFI,M,2026-08-21,TD22,2026-12-01,22.5
GFI,M,2026-08-21,TD19,2026-12-01,150.0
GFI,Q,2026-08-21,TD3C,2026-10-01,397.67
GFI,Q,2026-08-21,TD20,2026-10-01,14.5
GFI,Q,2026-08-21,TD7,2026-10-01,185.0
GFI,Q,2026-08-21,TD8,2026-10-01,260.0
GFI,Q,2026-08-21,TD25,2026-10-01,137.37
GFI,Q,2026-08-21,TD22,2026-10-01,23.0
GFI,Q,2026-08-21,TD19,2026-10-01,156.0
GFI,Q,2026-08-21,TD3C,2027-01-01,465.12
GFI,Q,2026-08-21,TD20,2027-01-01,82.45
GFI,Q,2026-08-21,TD7,2027-01-01,156.96
GFI,Q,2026-08-21,TD8,2027-01-01,160.83
GFI,Q,2026-08-21,TD25,2027-01-01,238.23
GFI,Q,2026-08-21,TD22,2027-01-01,22.0
GFI,Q,2026-08-21,TD19,2027-01-01,122.51
GFI,Q,2026-08-21,TD3C,2027-04-01,81.0
GFI,Q,2026-08-21,TD20,2027-04-01,78.68
GFI,Q,2026-08-21,TD7,2027-04-01,14.7
GFI,Q,2026-08-21,TD8,2027-04-01,20.5
GFI,Q,2026-08-21,TD25,2027-04-01,27.61
GFI,Q,2026-08-21,TD22,2027-04-01,74.07
GFI,Q,2026-08-21,TD19,2027-04-01,13.25
GFI,A,2026-08-21,TD3C,2027-01-01,67.0
GFI,A,2026-08-21,TD20,2027-01-01,76.8
GFI,A,2026-08-21,TD7,2027-01-01,15.0
GFI,A,2026-08-21,TD8,2027-01-01,20.82
GFI,A,2026-08-21,TD25,2027-01-01,25.47
GFI,A,2026-08-21,TD22,2027-01-01,67.59
GFI,A,2026-08-21,TD19,2027-01-01,14.0
GFI,A,2026-08-21,TD3C,2028-01-01,25.5
GFI,A,2026-08-21,TD20,2028-01-01,66.61
GFI,A,2026-08-21,TD7,2028-01-01,13.0
GFI,A,2026-08-21,TD8,2028-01-01,20.25
GFI,A,2026-08-21,TD25,2028-01-01,23.23
GFI,A,2026-08-21,TD22,2028-01-01,48.15
GFI,A,2026-08-21,TD19,2028-01-01,13.55
GFI,BITR,2026-08-24,TD3C,2026-08-01,605.56
GFI,BITR,2026-08-24,TD20,2026-08-01,305.28
GFI,BITR,2026-08-24,TD7,2026-08-01,205.42
GFI,BITR,2026-08-24,TD8,2026-08-01,347.92
GFI,BITR,2026-08-24,TD25,2026-08-01,309.44
GFI,BITR,2026-08-24,TD22,2026-08-01,24355556.0
GFI,BITR,2026-08-24,TD19,2026-08-01,262.5
GFI,MTD,2026-08-24,TD3C,2026-08-01,499.47
GFI,MTD,2026-08-24,TD20,2026-08-01,245.46
GFI,MTD,2026-08-24,TD7,2026-08-01,206.02
GFI,MTD,2026-08-24,TD8,2026-08-01,330.25
GFI,MTD,2026-08-24,TD25,2026-08-01,339.95
GFI,MTD,2026-08-24,TD22,2026-08-01,20235840.25
GFI,MTD,2026-08-24,TD19,2026-08-01,234.35
GFI,M,2026-08-24,TD3C,2026-08-01,522.5
GFI,M,2026-08-24,TD20,2026-08-01,13.4
GFI,M,2026-08-24,TD7,2026-08-01,205.0
GFI,M,2026-08-24,TD8,2026-08-01,400.0
GFI,M,2026-08-24,TD25,2026-08-01,123.86
GFI,M,2026-08-24,TD22,2026-08-01,21.2
GFI,M,2026-08-24,TD19,2026-08-01,230.0
GFI,M,2026-08-24,TD3C,2026-09-01,675.0
GFI,M,2026-08-24,TD20,2026-09-01,
GFI,M,2026-08-24,TD7,2026-09-01,200.0
GFI,M,2026-08-24,TD8,2026-09-01,350.0
GFI,M,2026-08-24,TD25,2026-09-01,
GFI,M,2026-08-24,TD22,2026-09-01,25.0
GFI,M,2026-08-24,TD19,2026-09-01,200.0
GFI,M,2026-08-24,TD3C,2026-10-01,630.0
GFI,M,2026-08-24,TD20,2026-10-01,
GFI,M,2026-08-24,TD7,2026-10-01,195.0
GFI,M,2026-08-24,TD8,2026-10-01,280.0
GFI,M,2026-08-24,TD25,2026-10-01,
GFI,M,2026-08-24,TD22,2026-10-01,24.0
GFI,M,2026-08-24,TD19,2026-10-01,165.0
GFI,M,2026-08-24,TD3C,2026-11-01,570.0
GFI,M,2026-08-24,TD20,2026-11-01,
GFI,M,2026-08-24,TD7,2026-11-01,185.0
GFI,M,2026-08-24,TD8,2026-11-01,260.0
GFI,M,2026-08-24,TD25,2026-11-01,
GFI,M,2026-08-24,TD22,2026-11-01,22.5
GFI,M,2026-08-24,TD19,2026-11-01,153.0
GFI,M,2026-08-24,TD3C,2026-12-01,550.0
GFI,M,2026-08-24,TD20,2026-12-01,
GFI,M,2026-08-24,TD7,2026-12-01,175.0
GFI,M,2026-08-24,TD8,2026-12-01,240.0
GFI,M,2026-08-24,TD25,2026-12-01,
GFI,M,2026-08-24,TD22,2026-12-01,22.5
GFI,M,2026-08-24,TD19,2026-12-01,150.0
GFI,Q,2026-08-24,TD3C,2026-10-01,583.33
GFI,Q,2026-08-24,TD20,2026-10-01,14.5
GFI,Q,2026-08-24,TD7,2026-10-01,185.0
GFI,Q,2026-08-24,TD8,2026-10-01,260.0
GFI,Q,2026-08-24,TD25,2026-10-01,137.37
GFI,Q,2026-08-24,TD22,2026-10-01,23.0
GFI,Q,2026-08-24,TD19,2026-10-01,156.0
GFI,Q,2026-08-24,TD3C,2027-01-01,470.06
GFI,Q,2026-08-24,TD20,2027-01-01,82.45
GFI,Q,2026-08-24,TD7,2027-01-01,156.96
GFI,Q,2026-08-24,TD8,2027-01-01,160.83
GFI,Q,2026-08-24,TD25,2027-01-01,238.23
GFI,Q,2026-08-24,TD22,2027-01-01,22.0
GFI,Q,2026-08-24,TD19,2027-01-01,122.51
GFI,Q,2026-08-24,TD3C,2027-04-01,82.0
GFI,Q,2026-08-24,TD20,2027-04-01,78.68
GFI,Q,2026-08-24,TD7,2027-04-01,14.7
GFI,Q,2026-08-24,TD8,2027-04-01,20.5
GFI,Q,2026-08-24,TD25,2027-04-01,27.61
GFI,Q,2026-08-24,TD22,2027-04-01,74.07
GFI,Q,2026-08-24,TD19,2027-04-01,13.25
GFI,A,2026-08-24,TD3C,2027-01-01,69.5
GFI,A,2026-08-24,TD20,2027-01-01,76.8
GFI,A,2026-08-24,TD7,2027-01-01,15.0
GFI,A,2026-08-24,TD8,2027-01-01,20.82
GFI,A,2026-08-24,TD25,2027-01-01,25.47
GFI,A,2026-08-24,TD22,2027-01-01,67.59
GFI,A,2026-08-24,TD19,2027-01-01,14.0
GFI,A,2026-08-24,TD3C,2028-01-01,26.0
GFI,A,2026-08-24,TD20,2028-01-01,66.61
GFI,A,2026-08-24,TD7,2028-01-01,13.0
GFI,A,2026-08-24,TD8,2028-01-01,20.25
GFI,A,2026-08-24,TD25,2028-01-01,23.23
GFI,A,2026-08-24,TD22,2028-01-01,48.15
GFI,A,2026-08-24,TD19,2028-01-01,13.55
GFI,BITR,2026-08-25,TD3C,2026-08-01,609.44
GFI,BITR,2026-08-25,TD20,2026-08-01,274.44
GFI,BITR,2026-08-25,TD7,2026-08-01,214.17
GFI,BITR,2026-08-25,TD8,2026-08-01,358.33
GFI,BITR,2026-08-25,TD25,2026-08-01,268.33
GFI,BITR,2026-08-25,TD22,2026-08-01,25000000.0
GFI,BITR,2026-08-25,TD19,2026-08-01,268.72
GFI,MTD,2026-08-25,TD3C,2026-08-01,505.94
GFI,MTD,2026-08-25,TD20,2026-08-01,247.16
GFI,MTD,2026-08-25,TD7,2026-08-01,206.5
GFI,MTD,2026-08-25,TD8,2026-08-01,332.01
GFI,MTD,2026-08-25,TD25,2026-08-01,335.74
GFI,MTD,2026-08-25,TD22,2026-08-01,20516084.94
GFI,MTD,2026-08-25,TD19,2026-08-01,236.37
GFI,M,2026-08-25,TD3C,2026-08-01,522.5
GFI,M,2026-08-25,TD20,2026-08-01,13.4
GFI,M,2026-08-25,TD7,2026-08-01,207.5
GFI,M,2026-08-25,TD8,2026-08-01,330.0
GFI,M,2026-08-25,TD25,2026-08-01,123.86
GFI,M,2026-08-25,TD22,2026-08-01,21.2
GFI,M,2026-08-25,TD19,2026-08-01,230.0
GFI,M,2026-08-25,TD3C,2026-09-01,660.0
GFI,M,2026-08-25,TD20,2026-09-01,
GFI,M,2026-08-25,TD7,2026-09-01,195.0
GFI,M,2026-08-25,TD8,2026-09-01,350.0
GFI,M,2026-08-25,TD25,2026-09-01,
GFI,M,2026-08-25,TD22,2026-09-01,25.5
GFI,M,2026-08-25,TD19,2026-09-01,200.0
GFI,M,2026-08-25,TD3C,2026-10-01,620.0
GFI,M,2026-08-25,TD20,2026-10-01,
GFI,M,2026-08-25,TD7,2026-10-01,192.5
GFI,M,2026-08-25,TD8,2026-10-01,280.0
GFI,M,2026-08-25,TD25,2026-10-01,
GFI,M,2026-08-25,TD22,2026-10-01,24.5
GFI,M,2026-08-25,TD19,2026-10-01,165.0
GFI,M,2026-08-25,TD3C,2026-11-01,575.0
GFI,M,2026-08-25,TD20,2026-11-01,
GFI,M,2026-08-25,TD7,2026-11-01,182.5
GFI,M,2026-08-25,TD8,2026-11-01,260.0
GFI,M,2026-08-25,TD25,2026-11-01,
GFI,M,2026-08-25,TD22,2026-11-01,22.75
GFI,M,2026-08-25,TD19,2026-11-01,153.0
GFI,M,2026-08-25,TD3C,2026-12-01,560.0
GFI,M,2026-08-25,TD20,2026-12-01,
GFI,M,2026-08-25,TD7,2026-12-01,172.5
GFI,M,2026-08-25,TD8,2026-12-01,240.0
GFI,M,2026-08-25,TD25,2026-12-01,
GFI,M,2026-08-25,TD22,2026-12-01,22.5
GFI,M,2026-08-25,TD19,2026-12-01,150.0
GFI,Q,2026-08-25,TD3C,2026-10-01,585.0
GFI,Q,2026-08-25,TD20,2026-10-01,14.5
GFI,Q,2026-08-25,TD7,2026-10-01,182.5
GFI,Q,2026-08-25,TD8,2026-10-01,260.0
GFI,Q,2026-08-25,TD25,2026-10-01,137.37
GFI,Q,2026-08-25,TD22,2026-10-01,23.25
GFI,Q,2026-08-25,TD19,2026-10-01,156.0
GFI,Q,2026-08-25,TD3C,2027-01-01,479.96
GFI,Q,2026-08-25,TD20,2027-01-01,82.45
GFI,Q,2026-08-25,TD7,2027-01-01,155.97
GFI,Q,2026-08-25,TD8,2027-01-01,160.83
GFI,Q,2026-08-25,TD25,2027-01-01,238.23
GFI,Q,2026-08-25,TD22,2027-01-01,22.0
GFI,Q,2026-08-25,TD19,2027-01-01,122.51
GFI,Q,2026-08-25,TD3C,2027-04-01,84.0
GFI,Q,2026-08-25,TD20,2027-04-01,78.68
GFI,Q,2026-08-25,TD7,2027-04-01,14.6
GFI,Q,2026-08-25,TD8,2027-04-01,20.5
GFI,Q,2026-08-25,TD25,2027-04-01,27.61
GFI,Q,2026-08-25,TD22,2027-04-01,74.07
GFI,Q,2026-08-25,TD19,2027-04-01,13.25
GFI,A,2026-08-25,TD3C,2027-01-01,74.5
GFI,A,2026-08-25,TD20,2027-01-01,76.8
GFI,A,2026-08-25,TD7,2027-01-01,14.9
GFI,A,2026-08-25,TD8,2027-01-01,20.82
GFI,A,2026-08-25,TD25,2027-01-01,25.47
GFI,A,2026-08-25,TD22,2027-01-01,67.59
GFI,A,2026-08-25,TD19,2027-01-01,14.0
GFI,A,2026-08-25,TD3C,2028-01-01,29.0
GFI,A,2026-08-25,TD20,2028-01-01,66.61
GFI,A,2026-08-25,TD7,2028-01-01,13.0
GFI,A,2026-08-25,TD8,2028-01-01,20.25
GFI,A,2026-08-25,TD25,2028-01-01,23.23
GFI,A,2026-08-25,TD22,2028-01-01,48.15
GFI,A,2026-08-25,TD19,2028-01-01,13.55
GFI,BITR,2026-08-26,TD3C,2026-08-01,619.44
GFI,BITR,2026-08-26,TD20,2026-08-01,264.17
GFI,BITR,2026-08-26,TD7,2026-08-01,216.25
GFI,BITR,2026-08-26,TD8,2026-08-01,360.83
GFI,BITR,2026-08-26,TD25,2026-08-01,230.28
GFI,BITR,2026-08-26,TD22,2026-08-01,24850000.0
GFI,BITR,2026-08-26,TD19,2026-08-01,270.11
GFI,MTD,2026-08-26,TD3C,2026-08-01,512.24
GFI,MTD,2026-08-26,TD20,2026-08-01,248.11
GFI,MTD,2026-08-26,TD7,2026-08-01,207.04
GFI,MTD,2026-08-26,TD8,2026-08-01,333.56
GFI,MTD,2026-08-26,TD25,2026-08-01,329.88
GFI,MTD,2026-08-26,TD22,2026-08-01,20756858.0
GFI,MTD,2026-08-26,TD19,2026-08-01,238.25
GFI,M,2026-08-26,TD3C,2026-08-01,521.0
GFI,M,2026-08-26,TD20,2026-08-01,13.4
GFI,M,2026-08-26,TD7,2026-08-01,207.5
GFI,M,2026-08-26,TD8,2026-08-01,345.0
GFI,M,2026-08-26,TD25,2026-08-01,123.86
GFI,M,2026-08-26,TD22,2026-08-01,21.2
GFI,M,2026-08-26,TD19,2026-08-01,230.0
GFI,M,2026-08-26,TD3C,2026-09-01,590.0
GFI,M,2026-08-26,TD20,2026-09-01,
GFI,M,2026-08-26,TD7,2026-09-01,195.0
GFI,M,2026-08-26,TD8,2026-09-01,350.0
GFI,M,2026-08-26,TD25,2026-09-01,
GFI,M,2026-08-26,TD22,2026-09-01,25.5
GFI,M,2026-08-26,TD19,2026-09-01,200.0
GFI,M,2026-08-26,TD3C,2026-10-01,540.0
GFI,M,2026-08-26,TD20,2026-10-01,
GFI,M,2026-08-26,TD7,2026-10-01,192.5
GFI,M,2026-08-26,TD8,2026-10-01,280.0
GFI,M,2026-08-26,TD25,2026-10-01,
GFI,M,2026-08-26,TD22,2026-10-01,24.5
GFI,M,2026-08-26,TD19,2026-10-01,165.0
GFI,M,2026-08-26,TD3C,2026-11-01,520.0
GFI,M,2026-08-26,TD20,2026-11-01,
GFI,M,2026-08-26,TD7,2026-11-01,182.5
GFI,M,2026-08-26,TD8,2026-11-01,260.0
GFI,M,2026-08-26,TD25,2026-11-01,
GFI,M,2026-08-26,TD22,2026-11-01,22.75
GFI,M,2026-08-26,TD19,2026-11-01,153.0
GFI,M,2026-08-26,TD3C,2026-12-01,500.0
