source,periodType,date,instrument,period,price
GFI,M,2026-05-22,TD25,2026-09-01,
GFI,M,2026-05-22,TD22,2026-09-01,12.00
GFI,M,2026-05-22,TD19,2026-09-01,135.00
GFI,Q,2026-05-22,TD3C,2026-07-01,275.00
GFI,Q,2026-05-22,TD20,2026-07-01,13.40
GFI,Q,2026-05-22,TD7,2026-07-01,157.50
GFI,Q,2026-05-22,TD8,2026-07-01,185.33
GFI,Q,2026-05-22,TD25,2026-07-01,123.86
GFI,Q,2026-05-22,TD22,2026-07-01,13.00
GFI,Q,2026-05-22,TD19,2026-07-01,140.00
GFI,Q,2026-05-22,TD3C,2026-10-01,210.50
GFI,Q,2026-05-22,TD20,2026-10-01,14.50
GFI,Q,2026-05-22,TD7,2026-10-01,170.00
GFI,Q,2026-05-22,TD8,2026-10-01,198.33
GFI,Q,2026-05-22,TD25,2026-10-01,137.37
GFI,Q,2026-05-22,TD22,2026-10-01,13.50
GFI,Q,2026-05-22,TD19,2026-10-01,143.33
GFI,Q,2026-05-22,TD3C,2027-01-01,31.50
GFI,Q,2026-05-22,TD20,2027-01-01,82.45
GFI,Q,2026-05-22,TD7,2027-01-01,14.00
GFI,Q,2026-05-22,TD8,2027-01-01,22.50
GFI,Q,2026-05-22,TD25,2027-01-01,48.91
GFI,Q,2026-05-22,TD22,2027-01-01,44.44
GFI,Q,2026-05-22,TD19,2027-01-01,14.75
GFI,A,2026-05-22,TD3C,2027-01-01,21.85
GFI,A,2026-05-22,TD20,2027-01-01,76.80
GFI,A,2026-05-22,TD7,2027-01-01,13.45
GFI,A,2026-05-22,TD8,2027-01-01,20.82
GFI,A,2026-05-22,TD25,2027-01-01,25.47
GFI,A,2026-05-22,TD22,2027-01-01,37.96
GFI,A,2026-05-22,TD19,2027-01-01,14.00
GFI,A,2026-05-22,TD3C,2028-01-01,17.00
GFI,A,2026-05-22,TD20,2028-01-01,66.61
GFI,A,2026-05-22,TD7,2028-01-01,12.70
GFI,A,2026-05-22,TD8,2028-01-01,20.25
GFI,A,2026-05-22,TD25,2028-01-01,23.23
GFI,A,2026-05-22,TD22,2028-01-01,27.22
GFI,A,2026-05-22,TD19,2028-01-01,13.55
GFI,BITR,2026-05-26,TD3C,2026-05-01,395.00
GFI,BITR,2026-05-26,TD20,2026-05-01,171.94
GFI,BITR,2026-05-26,TD7,2026-05-01,170.42
GFI,BITR,2026-05-26,TD8,2026-05-01,339.29
GFI,BITR,2026-05-26,TD25,2026-05-01,225.56
GFI,BITR,2026-05-26,TD22,2026-05-01,17000000.00
GFI,BITR,2026-05-26,TD19,2026-05-01,171.56
GFI,MTD,2026-05-26,TD3C,2026-05-01,435.00
GFI,MTD,2026-05-26,TD20,2026-05-01,190.93
GFI,MTD,2026-05-26,TD7,2026-05-01,193.13
GFI,MTD,2026-05-26,TD8,2026-05-01,387.71
GFI,MTD,2026-05-26,TD25,2026-05-01,275.00
GFI,MTD,2026-05-26,TD22,2026-05-01,17221618.06
GFI,MTD,2026-05-26,TD19,2026-05-01,211.28
GFI,M,2026-05-26,TD3C,2026-05-01,430.00
GFI,M,2026-05-26,TD20,2026-05-01,15.59
GFI,M,2026-05-26,TD7,2026-05-01,190.00
GFI,M,2026-05-26,TD8,2026-05-01,380.00
GFI,M,2026-05-26,TD25,2026-05-01,145.55
GFI,M,2026-05-26,TD22,2026-05-01,17.20
GFI,M,2026-05-26,TD19,2026-05-01,205.00
GFI,M,2026-05-26,TD3C,2026-06-01,347.50
GFI,M,2026-05-26,TD20,2026-06-01,15.19
GFI,M,2026-05-26,TD7,2026-06-01,175.00
GFI,M,2026-05-26,TD8,2026-06-01,320.00
GFI,M,2026-05-26,TD25,2026-06-01,145.55
GFI,M,2026-05-26,TD22,2026-06-01,16.00
GFI,M,2026-05-26,TD19,2026-06-01,190.00
GFI,M,2026-05-26,TD3C,2026-07-01,320.00
GFI,M,2026-05-26,TD20,2026-07-01,13.40
GFI,M,2026-05-26,TD7,2026-07-01,160.00
GFI,M,2026-05-26,TD8,2026-07-01,202.00
GFI,M,2026-05-26,TD25,2026-07-01,123.86
GFI,M,2026-05-26,TD22,2026-07-01,14.00
GFI,M,2026-05-26,TD19,2026-07-01,150.00
GFI,M,2026-05-26,TD3C,2026-08-01,235.00
GFI,M,2026-05-26,TD20,2026-08-01,13.40
GFI,M,2026-05-26,TD7,2026-08-01,157.50
GFI,M,2026-05-26,TD8,2026-08-01,177.00
GFI,M,2026-05-26,TD25,2026-08-01,123.86
GFI,M,2026-05-26,TD22,2026-08-01,13.00
GFI,M,2026-05-26,TD19,2026-08-01,135.00
GFI,M,2026-05-26,TD3C,2026-09-01,185.00
GFI,M,2026-05-26,TD20,2026-09-01,
GFI,M,2026-05-26,TD7,2026-09-01,155.00
GFI,M,2026-05-26,TD8,2026-09-01,177.00
GFI,M,2026-05-26,TD25,2026-09-01,
GFI,M,2026-05-26,TD22,2026-09-01,12.00
GFI,M,2026-05-26,TD19,2026-09-01,135.00
GFI,Q,2026-05-26,TD3C,2026-07-01,246.67
GFI,Q,2026-05-26,TD20,2026-07-01,13.40
GFI,Q,2026-05-26,TD7,2026-07-01,157.50
GFI,Q,2026-05-26,TD8,2026-07-01,185.33
GFI,Q,2026-05-26,TD25,2026-07-01,123.86
GFI,Q,2026-05-26,TD22,2026-07-01,13.00
GFI,Q,2026-05-26,TD19,2026-07-01,140.00
GFI,Q,2026-05-26,TD3C,2026-10-01,187.50
GFI,Q,2026-05-26,TD20,2026-10-01,14.50
GFI,Q,2026-05-26,TD7,2026-10-01,170.00
GFI,Q,2026-05-26,TD8,2026-10-01,198.33
GFI,Q,2026-05-26,TD25,2026-10-01,137.37
GFI,Q,2026-05-26,TD22,2026-10-01,13.50
GFI,Q,2026-05-26,TD19,2026-10-01,143.33
GFI,Q,2026-05-26,TD3C,2027-01-01,30.00
GFI,Q,2026-05-26,TD20,2027-01-01,82.45
GFI,Q,2026-05-26,TD7,2027-01-01,14.00
GFI,Q,2026-05-26,TD8,2027-01-01,22.50
GFI,Q,2026-05-26,TD25,2027-01-01,48.91
GFI,Q,2026-05-26,TD22,2027-01-01,44.44
GFI,Q,2026-05-26,TD19,2027-01-01,14.75
GFI,A,2026-05-26,TD3C,2027-01-01,21.45
GFI,A,2026-05-26,TD20,2027-01-01,76.80
GFI,A,2026-05-26,TD7,2027-01-01,13.39
GFI,A,2026-05-26,TD8,2027-01-01,20.82
GFI,A,2026-05-26,TD25,2027-01-01,25.47
GFI,A,2026-05-26,TD22,2027-01-01,37.96
GFI,A,2026-05-26,TD19,2027-01-01,14.00
GFI,A,2026-05-26,TD3C,2028-01-01,17.00
GFI,A,2026-05-26,TD20,2028-01-01,66.61
GFI,A,2026-05-26,TD7,2028-01-01,12.70
GFI,A,2026-05-26,TD8,2028-01-01,20.25
GFI,A,2026-05-26,TD25,2028-01-01,23.23
GFI,A,2026-05-26,TD22,2028-01-01,27.22
GFI,A,2026-05-26,TD19,2028-01-01,13.55
GFI,BITR,2026-05-27,TD3C,2026-05-01,393.75
GFI,BITR,2026-05-27,TD20,2026-05-01,167.78
GFI,BITR,2026-05-27,TD7,2026-05-01,169.58
GFI,BITR,2026-05-27,TD8,2026-05-01,0.00
GFI,BITR,2026-05-27,TD25,2026-05-01,208.33
GFI,BITR,2026-05-27,TD22,2026-05-01,17033444.00
GFI,BITR,2026-05-27,TD19,2026-05-01,172.94
GFI,MTD,2026-05-27,TD3C,2026-05-01,432.58
GFI,MTD,2026-05-27,TD20,2026-05-01,189.57
GFI,MTD,2026-05-27,TD7,2026-05-01,191.74
GFI,MTD,2026-05-27,TD8,2026-05-01,387.71
GFI,MTD,2026-05-27,TD25,2026-05-01,271.08
GFI,MTD,2026-05-27,TD22,2026-05-01,17210549.00
GFI,MTD,2026-05-27,TD19,2026-05-01,209.02
GFI,M,2026-05-27,TD3C,2026-05-01,428.50
GFI,M,2026-05-27,TD20,2026-05-01,15.59
GFI,M,2026-05-27,TD7,2026-05-01,189.00
GFI,M,2026-05-27,TD8,2026-05-01,380.00
GFI,M,2026-05-27,TD25,2026-05-01,145.55
GFI,M,2026-05-27,TD22,2026-05-01,17.20
GFI,M,2026-05-27,TD19,2026-05-01,205.00
GFI,M,2026-05-27,TD3C,2026-06-01,332.50
GFI,M,2026-05-27,TD20,2026-06-01,15.19
GFI,M,2026-05-27,TD7,2026-06-01,175.00
GFI,M,2026-05-27,TD8,2026-06-01,320.00
GFI,M,2026-05-27,TD25,2026-06-01,145.55
GFI,M,2026-05-27,TD22,2026-06-01,16.00
GFI,M,2026-05-27,TD19,2026-06-01,190.00
GFI,M,2026-05-27,TD3C,2026-07-01,315.00
GFI,M,2026-05-27,TD20,2026-07-01,13.40
GFI,M,2026-05-27,TD7,2026-07-01,160.00
GFI,M,2026-05-27,TD8,2026-07-01,202.00
GFI,M,2026-05-27,TD25,2026-07-01,123.86
GFI,M,2026-05-27,TD22,2026-07-01,14.00
GFI,M,2026-05-27,TD19,2026-07-01,150.00
GFI,M,2026-05-27,TD3C,2026-08-01,230.00
GFI,M,2026-05-27,TD20,2026-08-01,13.40
GFI,M,2026-05-27,TD7,2026-08-01,157.50
GFI,M,2026-05-27,TD8,2026-08-01,177.00
GFI,M,2026-05-27,TD25,2026-08-01,123.86
GFI,M,2026-05-27,TD22,2026-08-01,13.00
GFI,M,2026-05-27,TD19,2026-08-01,135.00
GFI,M,2026-05-27,TD3C,2026-09-01,175.00
GFI,M,2026-05-27,TD20,2026-09-01,
GFI,M,2026-05-27,TD7,2026-09-01,155.00
GFI,M,2026-05-27,TD8,2026-09-01,177.00
GFI,M,2026-05-27,TD25,2026-09-01,
GFI,M,2026-05-27,TD22,2026-09-01,12.00
GFI,M,2026-05-27,TD19,2026-09-01,135.00
GFI,Q,2026-05-27,TD3C,2026-07-01,240.00
GFI,Q,2026-05-27,TD20,2026-07-01,13.40
GFI,Q,2026-05-27,TD7,2026-07-01,157.50
GFI,Q,2026-05-27,TD8,2026-07-01,185.33
GFI,Q,2026-05-27,TD25,2026-07-01,123.86
GFI,Q,2026-05-27,TD22,2026-07-01,13.00
GFI,Q,2026-05-27,TD19,2026-07-01,140.00
GFI,Q,2026-05-27,TD3C,2026-10-01,185.00
GFI,Q,2026-05-27,TD20,2026-10-01,14.50
GFI,Q,2026-05-27,TD7,2026-10-01,170.00
GFI,Q,2026-05-27,TD8,2026-10-01,198.33
GFI,Q,2026-05-27,TD25,2026-10-01,137.37
GFI,Q,2026-05-27,TD22,2026-10-01,13.50
GFI,Q,2026-05-27,TD19,2026-10-01,143.33
GFI,Q,2026-05-27,TD3C,2027-01-01,29.10
GFI,Q,2026-05-27,TD20,2027-01-01,82.45
GFI,Q,2026-05-27,TD7,2027-01-01,14.00
GFI,Q,2026-05-27,TD8,2027-01-01,22.50
GFI,Q,2026-05-27,TD25,2027-01-01,48.91
GFI,Q,2026-05-27,TD22,2027-01-01,44.44
GFI,Q,2026-05-27,TD19,2027-01-01,14.75
GFI,A,2026-05-27,TD3C,2027-01-01,20.50
GFI,A,2026-05-27,TD20,2027-01-01,76.80
GFI,A,2026-05-27,TD7,2027-01-01,13.39
GFI,A,2026-05-27,TD8,2027-01-01,20.82
GFI,A,2026-05-27,TD25,2027-01-01,25.47
GFI,A,2026-05-27,TD22,2027-01-01,37.96
GFI,A,2026-05-27,TD19,2027-01-01,14.00
GFI,A,2026-05-27,TD3C,2028-01-01,16.70
GFI,A,2026-05-27,TD20,2028-01-01,66.61
GFI,A,2026-05-27,TD7,2028-01-01,12.70
GFI,A,2026-05-27,TD8,2028-01-01,20.25
GFI,A,2026-05-27,TD25,2028-01-01,23.23
GFI,A,2026-05-27,TD22,2028-01-01,27.22
GFI,A,2026-05-27,TD19,2028-01-01,13.55
GFI,BITR,2026-05-28,TD3C,2026-05-01,391.88
GFI,BITR,2026-05-28,TD20,2026-05-01,160.56
GFI,BITR,2026-05-28,TD7,2026-05-01,159.58
GFI,BITR,2026-05-28,TD8,2026-05-01,337.86
GFI,BITR,2026-05-28,TD25,2026-05-01,192.50
GFI,BITR,2026-05-28,TD22,2026-05-01,17031444.00
GFI,BITR,2026-05-28,TD19,2026-05-01,174.39
GFI,MTD,2026-05-28,TD3C,2026-05-01,430.31
GFI,MTD,2026-05-28,TD20,2026-05-01,187.96
GFI,MTD,2026-05-28,TD7,2026-05-01,189.95
GFI,MTD,2026-05-28,TD8,2026-05-01,384.94
GFI,MTD,2026-05-28,TD25,2026-05-01,266.71
GFI,MTD,2026-05-28,TD22,2026-05-01,17200598.72
GFI,MTD,2026-05-28,TD19,2026-05-01,207.10
GFI,M,2026-05-28,TD3C,2026-05-01,428.00
GFI,M,2026-05-28,TD20,2026-05-01,15.59
GFI,M,2026-05-28,TD7,2026-05-01,188.50
GFI,M,2026-05-28,TD8,2026-05-01,381.00
GFI,M,2026-05-28,TD25,2026-05-01,145.55
GFI,M,2026-05-28,TD22,2026-05-01,17.20
GFI,M,2026-05-28,TD19,2026-05-01,205.50
GFI,M,2026-05-28,TD3C,2026-06-01,361.00
GFI,M,2026-05-28,TD20,2026-06-01,15.19
GFI,M,2026-05-28,TD7,2026-06-01,175.00
GFI,M,2026-05-28,TD8,2026-06-01,320.00
GFI,M,2026-05-28,TD25,2026-06-01,145.55
GFI,M,2026-05-28,TD22,2026-06-01,16.00
GFI,M,2026-05-28,TD19,2026-06-01,170.00
GFI,M,2026-05-28,TD3C,2026-07-01,321.00
GFI,M,2026-05-28,TD20,2026-07-01,13.40
GFI,M,2026-05-28,TD7,2026-07-01,160.00
GFI,M,2026-05-28,TD8,2026-07-01,202.00
GFI,M,2026-05-28,TD25,2026-07-01,123.86
GFI,M,2026-05-28,TD22,2026-07-01,14.00
GFI,M,2026-05-28,TD19,2026-07-01,150.00
GFI,M,2026-05-28,TD3C,2026-08-01,237.50
GFI,M,2026-05-28,TD20,2026-08-01,13.40
GFI,M,2026-05-28,TD7,2026-08-01,157.50
GFI,M,2026-05-28,TD8,2026-08-01,177.00
GFI,M,2026-05-28,TD25,2026-08-01,123.86
GFI,M,2026-05-28,TD22,2026-08-01,13.00
GFI,M,2026-05-28,TD19,2026-08-01,135.00
GFI,M,2026-05-28,TD3C,2026-09-01,191.00
GFI,M,2026-05-28,TD20,2026-09-01,
GFI,M,2026-05-28,TD7,2026-09-01,155.00
GFI,M,2026-05-28,TD8,2026-09-01,177.00
GFI,M,2026-05-28,TD25,2026-09-01,
GFI,M,2026-05-28,TD22,2026-09-01,12.00
GFI,M,2026-05-28,TD19,2026-09-01,135.00
GFI,Q,2026-05-28,TD3C,2026-07-01,249.83
GFI,Q,2026-05-28,TD20,2026-07-01,13.40
GFI,Q,2026-05-28,TD7,2026-07-01,157.50
GFI,Q,2026-05-28,TD8,2026-07-01,185.33
GFI,Q,2026-05-28,TD25,2026-07-01,123.86
GFI,Q,2026-05-28,TD22,2026-07-01,13.00
GFI,Q,2026-05-28,TD19,2026-07-01,140.00
GFI,Q,2026-05-28,TD3C,2026-10-01,186.00
GFI,Q,2026-05-28,TD20,2026-10-01,14.50
GFI,Q,2026-05-28,TD7,2026-10-01,170.00
GFI,Q,2026-05-28,TD8,2026-10-01,198.33
GFI,Q,2026-05-28,TD25,2026-10-01,137.37
GFI,Q,2026-05-28,TD22,2026-10-01,13.50
GFI,Q,2026-05-28,TD19,2026-10-01,143.33
GFI,Q,2026-05-28,TD3C,2027-01-01,29.10
GFI,Q,2026-05-28,TD20,2027-01-01,82.45
GFI,Q,2026-05-28,TD7,2027-01-01,14.00
GFI,Q,2026-05-28,TD8,2027-01-01,22.50
GFI,Q,2026-05-28,TD25,2027-01-01,48.91
GFI,Q,2026-05-28,TD22,2027-01-01,44.44
GFI,Q,2026-05-28,TD19,2027-01-01,14.75
GFI,A,2026-05-28,TD3C,2027-01-01,20.35
GFI,A,2026-05-28,TD20,2027-01-01,76.80
GFI,A,2026-05-28,TD7,2027-01-01,13.39
GFI,A,2026-05-28,TD8,2027-01-01,20.82
GFI,A,2026-05-28,TD25,2027-01-01,25.47
GFI,A,2026-05-28,TD22,2027-01-01,37.96
GFI,A,2026-05-28,TD19,2027-01-01,14.00
GFI,A,2026-05-28,TD3C,2028-01-01,16.50
GFI,A,2026-05-28,TD20,2028-01-01,66.61
GFI,A,2026-05-28,TD7,2028-01-01,12.70
GFI,A,2026-05-28,TD8,2028-01-01,20.25
GFI,A,2026-05-28,TD25,2028-01-01,23.23
GFI,A,2026-05-28,TD22,2028-01-01,27.22
GFI,A,2026-05-28,TD19,2028-01-01,13.55
GFI,BITR,2026-05-29,TD3C,2026-05-01,401.67
GFI,BITR,2026-05-29,TD20,2026-05-01,152.78
GFI,BITR,2026-05-29,TD7,2026-05-01,145.83
GFI,BITR,2026-05-29,TD8,2026-05-01,337.86
GFI,BITR,2026-05-29,TD25,2026-05-01,180.00
GFI,BITR,2026-05-29,TD22,2026-05-01,16719467.00
GFI,BITR,2026-05-29,TD19,2026-05-01,178.89
GFI,MTD,2026-05-29,TD3C,2026-05-01,428.81
GFI,MTD,2026-05-29,TD20,2026-05-01,186.10
GFI,MTD,2026-05-29,TD7,2026-05-01,187.63
GFI,MTD,2026-05-29,TD8,2026-05-01,382.46
GFI,MTD,2026-05-29,TD25,2026-05-01,262.15
GFI,MTD,2026-05-29,TD22,2026-05-01,17175276.00
GFI,MTD,2026-05-29,TD19,2026-05-01,205.62
GFI,M,2026-05-29,TD3C,2026-05-01,428.00
GFI,M,2026-05-29,TD20,2026-05-01,15.59
GFI,M,2026-05-29,TD7,2026-05-01,188.50
GFI,M,2026-05-29,TD8,2026-05-01,381.00
GFI,M,2026-05-29,TD25,2026-05-01,145.55
GFI,M,2026-05-29,TD22,2026-05-01,17.20
GFI,M,2026-05-29,TD19,2026-05-01,205.50
GFI,M,2026-05-29,TD3C,2026-06-01,355.50
GFI,M,2026-05-29,TD20,2026-06-01,15.19
GFI,M,2026-05-29,TD7,2026-06-01,170.00
GFI,M,2026-05-29,TD8,2026-06-01,320.00
GFI,M,2026-05-29,TD25,2026-06-01,145.55
GFI,M,2026-05-29,TD22,2026-06-01,16.00
GFI,M,2026-05-29,TD19,2026-06-01,170.00
GFI,M,2026-05-29,TD3C,2026-07-01,321.00
GFI,M,2026-05-29,TD20,2026-07-01,13.40
GFI,M,2026-05-29,TD7,2026-07-01,160.00
GFI,M,2026-05-29,TD8,2026-07-01,202.00
GFI,M,2026-05-29,TD25,2026-07-01,123.86
GFI,M,2026-05-29,TD22,2026-07-01,14.00
GFI,M,2026-05-29,TD19,2026-07-01,150.00
GFI,M,2026-05-29,TD3C,2026-08-01,237.50
GFI,M,2026-05-29,TD20,2026-08-01,13.40
GFI,M,2026-05-29,TD7,2026-08-01,157.50
GFI,M,2026-05-29,TD8,2026-08-01,177.00
GFI,M,2026-05-29,TD25,2026-08-01,123.86
GFI,M,2026-05-29,TD22,2026-08-01,13.00
GFI,M,2026-05-29,TD19,2026-08-01,135.00
GFI,M,2026-05-29,TD3C,2026-09-01,190.00
GFI,M,2026-05-29,TD20,2026-09-01,
GFI,M,2026-05-29,TD7,2026-09-01,155.00
GFI,M,2026-05-29,TD8,2026-09-01,177.00
GFI,M,2026-05-29,TD25,2026-09-01,
GFI,M,2026-05-29,TD22,2026-09-01,12.00
GFI,M,2026-05-29,TD19,2026-09-01,135.00
GFI,Q,2026-05-29,TD3C,2026-07-01,249.50
GFI,Q,2026-05-29,TD20,2026-07-01,13.40
GFI,Q,2026-05-29,TD7,2026-07-01,157.50
GFI,Q,2026-05-29,TD8,2026-07-01,185.33
GFI,Q,2026-05-29,TD25,2026-07-01,123.86
GFI,Q,2026-05-29,TD22,2026-07-01,13.00
GFI,Q,2026-05-29,TD19,2026-07-01,140.00
GFI,Q,2026-05-29,TD3C,2026-10-01,182.00
GFI,Q,2026-05-29,TD20,2026-10-01,14.50
GFI,Q,2026-05-29,TD7,2026-10-01,170.00
GFI,Q,2026-05-29,TD8,2026-10-01,198.33
GFI,Q,2026-05-29,TD25,2026-10-01,137.37
GFI,Q,2026-05-29,TD22,2026-10-01,13.50
GFI,Q,2026-05-29,TD19,2026-10-01,143.33
GFI,Q,2026-05-29,TD3C,2027-01-01,29.30
GFI,Q,2026-05-29,TD20,2027-01-01,82.45
GFI,Q,2026-05-29,TD7,2027-01-01,14.00
GFI,Q,2026-05-29,TD8,2027-01-01,22.50
GFI,Q,2026-05-29,TD25,2027-01-01,48.91
GFI,Q,2026-05-29,TD22,2027-01-01,44.44
GFI,Q,2026-05-29,TD19,2027-01-01,14.75
GFI,A,2026-05-29,TD3C,2027-01-01,20.30
GFI,A,2026-05-29,TD20,2027-01-01,76.80
GFI,A,2026-05-29,TD7,2027-01-01,13.39
GFI,A,2026-05-29,TD8,2027-01-01,20.82
GFI,A,2026-05-29,TD25,2027-01-01,25.47
GFI,A,2026-05-29,TD22,2027-01-01,37.96
GFI,A,2026-05-29,TD19,2027-01-01,14.00
GFI,A,2026-05-29,TD3C,2028-01-01,16.20
GFI,A,2026-05-29,TD20,2028-01-01,66.61
GFI,A,2026-05-29,TD7,2028-01-01,12.70
GFI,A,2026-05-29,TD8,2028-01-01,20.25
GFI,A,2026-05-29,TD25,2028-01-01,23.23
GFI,A,2026-05-29,TD22,2028-01-01,27.22
GFI,A,2026-05-29,TD19,2028-01-01,13.55
GFI,BITR,2026-06-01,TD3C,2026-05-01,403.33
GFI,BITR,2026-06-01,TD20,2026-05-01,148.06
GFI,BITR,2026-06-01,TD7,2026-05-01,146.67
GFI,BITR,2026-06-01,TD8,2026-05-01,
GFI,BITR,2026-06-01,TD25,2026-05-01,180.00
GFI,BITR,2026-06-01,TD22,2026-05-01,16794444.00
GFI,BITR,2026-06-01,TD19,2026-05-01,179.22
GFI,MTD,2026-06-01,TD3C,2026-05-01,403.33
GFI,MTD,2026-06-01,TD20,2026-05-01,148.06
GFI,MTD,2026-06-01,TD7,2026-05-01,146.67
GFI,MTD,2026-06-01,TD8,2026-05-01,
GFI,MTD,2026-06-01,TD25,2026-05-01,180.00
GFI,MTD,2026-06-01,TD22,2026-05-01,16794444.00
GFI,MTD,2026-06-01,TD19,2026-05-01,179.22
GFI,M,2026-06-01,TD3C,2026-06-01,375.00
GFI,M,2026-06-01,TD20,2026-06-01,15.19
GFI,M,2026-06-01,TD7,2026-06-01,170.00
GFI,M,2026-06-01,TD8,2026-06-01,320.00
GFI,M,2026-06-01,TD25,2026-06-01,145.55
GFI,M,2026-06-01,TD22,2026-06-01,16.00
GFI,M,2026-06-01,TD19,2026-06-01,170.00
GFI,M,2026-06-01,TD3C,2026-07-01,325.00
GFI,M,2026-06-01,TD20,2026-07-01,13.40
GFI,M,2026-06-01,TD7,2026-07-01,160.00
GFI,M,2026-06-01,TD8,2026-07-01,202.00
GFI,M,2026-06-01,TD25,2026-07-01,123.86
GFI,M,2026-06-01,TD22,2026-07-01,14.00
GFI,M,2026-06-01,TD19,2026-07-01,150.00
GFI,M,2026-06-01,TD3C,2026-08-01,239.00
GFI,M,2026-06-01,TD20,2026-08-01,13.40
GFI,M,2026-06-01,TD7,2026-08-01,157.50
GFI,M,2026-06-01,TD8,2026-08-01,177.00
GFI,M,2026-06-01,TD25,2026-08-01,123.86
GFI,M,2026-06-01,TD22,2026-08-01,13.00
GFI,M,2026-06-01,TD19,2026-08-01,135.00
GFI,M,2026-06-01,TD3C,2026-09-01,192.00
GFI,M,2026-06-01,TD20,2026-09-01,
GFI,M,2026-06-01,TD7,2026-09-01,155.00
GFI,M,2026-06-01,TD8,2026-09-01,177.00
GFI,M,2026-06-01,TD25,2026-09-01,
GFI,M,2026-06-01,TD22,2026-09-01,12.00
GFI,M,2026-06-01,TD19,2026-09-01,135.00
GFI,M,2026-06-01,TD3C,2026-10-01,179.00
GFI,M,2026-06-01,TD20,2026-10-01,
GFI,M,2026-06-01,TD7,2026-10-01,167.00
GFI,M,2026-06-01,TD8,2026-10-01,190.00
GFI,M,2026-06-01,TD25,2026-10-01,
GFI,M,2026-06-01,TD22,2026-10-01,12.75
GFI,M,2026-06-01,TD19,2026-10-01,135.00
GFI,Q,2026-06-01,TD3C,2026-07-01,252.00
GFI,Q,2026-06-01,TD20,2026-07-01,13.40
GFI,Q,2026-06-01,TD7,2026-07-01,157.50
GFI,Q,2026-06-01,TD8,2026-07-01,185.33
GFI,Q,2026-06-01,TD25,2026-07-01,123.86
GFI,Q,2026-06-01,TD22,2026-07-01,13.00
GFI,Q,2026-06-01,TD19,2026-07-01,140.00
GFI,Q,2026-06-01,TD3C,2026-10-01,186.00
GFI,Q,2026-06-01,TD20,2026-10-01,14.50
GFI,Q,2026-06-01,TD7,2026-10-01,170.00
GFI,Q,2026-06-01,TD8,2026-10-01,198.33
GFI,Q,2026-06-01,TD25,2026-10-01,137.37
GFI,Q,2026-06-01,TD22,2026-10-01,13.50
GFI,Q,2026-06-01,TD19,2026-10-01,143.33
GFI,Q,2026-06-01,TD3C,2027-01-01,29.30
GFI,Q,2026-06-01,TD20,2027-01-01,82.45
GFI,Q,2026-06-01,TD7,2027-01-01,14.00
GFI,Q,2026-06-01,TD8,2027-01-01,22.50
GFI,Q,2026-06-01,TD25,2027-01-01,48.91
GFI,Q,2026-06-01,TD22,2027-01-01,44.44
GFI,Q,2026-06-01,TD19,2027-01-01,14.75
GFI,A,2026-06-01,TD3C,2027-01-01,20.45
GFI,A,2026-06-01,TD20,2027-01-01,76.80
GFI,A,2026-06-01,TD7,2027-01-01,13.39
GFI,A,2026-06-01,TD8,2027-01-01,20.82
GFI,A,2026-06-01,TD25,2027-01-01,25.47
GFI,A,2026-06-01,TD22,2027-01-01,37.96
GFI,A,2026-06-01,TD19,2027-01-01,14.00
GFI,A,2026-06-01,TD3C,2028-01-01,16.50
GFI,A,2026-06-01,TD20,2028-01-01,66.61
GFI,A,2026-06-01,TD7,2028-01-01,12.70
GFI,A,2026-06-01,TD8,2028-01-01,20.25
GFI,A,2026-06-01,TD25,2028-01-01,23.23
GFI,A,2026-06-01,TD22,2028-01-01,27.22
GFI,A,2026-06-01,TD19,2028-01-01,13.55
GFI,BITR,2026-06-02,TD3C,2026-06-01,403.89
GFI,BITR,2026-06-02,TD20,2026-06-01,147.78
GFI,BITR,2026-06-02,TD7,2026-06-01,149.17
GFI,BITR,2026-06-02,TD8,2026-06-01,335.00
GFI,BITR,2026-06-02,TD25,2026-06-01,196.67
GFI,BITR,2026-06-02,TD22,2026-06-01,16696111.00
GFI,BITR,2026-06-02,TD19,2026-06-01,223.33
GFI,MTD,2026-06-02,TD3C,2026-06-01,403.61
GFI,MTD,2026-06-02,TD20,2026-06-01,147.92
GFI,MTD,2026-06-02,TD7,2026-06-01,147.92
GFI,MTD,2026-06-02,TD8,2026-06-01,
GFI,MTD,2026-06-02,TD25,2026-06-01,188.34
GFI,MTD,2026-06-02,TD22,2026-06-01,16745277.50
GFI,MTD,2026-06-02,TD19,2026-06-01,201.28
GFI,M,2026-06-02,TD3C,2026-06-01,395.00
GFI,M,2026-06-02,TD20,2026-06-01,15.19
GFI,M,2026-06-02,TD7,2026-06-01,170.00
GFI,M,2026-06-02,TD8,2026-06-01,320.00
GFI,M,2026-06-02,TD25,2026-06-01,145.55
GFI,M,2026-06-02,TD22,2026-06-01,16.70
GFI,M,2026-06-02,TD19,2026-06-01,170.00
GFI,M,2026-06-02,TD3C,2026-07-01,355.00
GFI,M,2026-06-02,TD20,2026-07-01,13.40
GFI,M,2026-06-02,TD7,2026-07-01,160.00
GFI,M,2026-06-02,TD8,2026-07-01,202.00
GFI,M,2026-06-02,TD25,2026-07-01,123.86
GFI,M,2026-06-02,TD22,2026-07-01,14.40
GFI,M,2026-06-02,TD19,2026-07-01,150.00
GFI,M,2026-06-02,TD3C,2026-08-01,260.00
